claim_id,image_name,nli_comparisons,entailment_count,contradiction_count,neutral_count,consistency_score,consistency_percent
documerica_0060.jpg_claim_8,documerica_0060.jpg,3,1,0,2,1.0,100.0
documerica_0009.jpg_claim_16,documerica_0009.jpg,0,0,0,0,,
documerica_0052.jpg_claim_17,documerica_0052.jpg,0,0,0,0,,
documerica_0047.jpg_claim_14,documerica_0047.jpg,0,0,0,0,,
documerica_0036.jpg_claim_17,documerica_0036.jpg,0,0,0,0,,
documerica_0061.jpg_claim_19,documerica_0061.jpg,0,0,0,0,,
documerica_0045.jpg_claim_10,documerica_0045.jpg,1,0,0,1,,
documerica_0009.jpg_claim_3,documerica_0009.jpg,4,1,0,3,1.0,100.0
documerica_0079.jpg_claim_19,documerica_0079.jpg,4,0,0,4,,
documerica_0085.jpg_claim_16,documerica_0085.jpg,1,0,0,1,,
documerica_0091.jpg_claim_15,documerica_0091.jpg,0,0,0,0,,
documerica_0061.jpg_claim_0,documerica_0061.jpg,21,10,0,11,1.0,100.0
documerica_0040.jpg_claim_24,documerica_0040.jpg,0,0,0,0,,
documerica_0063.jpg_claim_1,documerica_0063.jpg,32,8,0,24,1.0,100.0
documerica_0051.jpg_claim_7,documerica_0051.jpg,5,2,2,1,0.5,50.0
documerica_0070.jpg_claim_10,documerica_0070.jpg,7,3,0,4,1.0,100.0
documerica_0043.jpg_claim_12,documerica_0043.jpg,3,2,0,1,1.0,100.0
documerica_0031.jpg_claim_8,documerica_0031.jpg,1,0,0,1,,
documerica_0082.jpg_claim_19,documerica_0082.jpg,1,0,0,1,,
documerica_0070.jpg_claim_1,documerica_0070.jpg,0,0,0,0,,
documerica_0059.jpg_claim_5,documerica_0059.jpg,3,0,0,3,,
documerica_0042.jpg_claim_9,documerica_0042.jpg,4,0,0,4,,
documerica_0057.jpg_claim_7,documerica_0057.jpg,2,0,0,2,,
documerica_0023.jpg_claim_7,documerica_0023.jpg,0,0,0,0,,
documerica_0026.jpg_claim_3,documerica_0026.jpg,3,2,0,1,1.0,100.0
documerica_0056.jpg_claim_15,documerica_0056.jpg,11,6,0,5,1.0,100.0
documerica_0034.jpg_claim_3,documerica_0034.jpg,11,2,0,9,1.0,100.0
documerica_0050.jpg_claim_14,documerica_0050.jpg,0,0,0,0,,
documerica_0056.jpg_claim_19,documerica_0056.jpg,5,2,0,3,1.0,100.0
documerica_0059.jpg_claim_10,documerica_0059.jpg,3,0,0,3,,
documerica_0045.jpg_claim_12,documerica_0045.jpg,0,0,0,0,,
documerica_0076.jpg_claim_20,documerica_0076.jpg,5,1,0,4,1.0,100.0
documerica_0072.jpg_claim_0,documerica_0072.jpg,42,8,2,32,0.8,80.0
documerica_0080.jpg_claim_15,documerica_0080.jpg,0,0,0,0,,
documerica_0055.jpg_claim_18,documerica_0055.jpg,7,4,0,3,1.0,100.0
documerica_0036.jpg_claim_9,documerica_0036.jpg,0,0,0,0,,
documerica_0027.jpg_claim_2,documerica_0027.jpg,2,0,1,1,0.0,0.0
documerica_0096.jpg_claim_23,documerica_0096.jpg,2,1,0,1,1.0,100.0
documerica_0046.jpg_claim_10,documerica_0046.jpg,6,1,0,5,1.0,100.0
documerica_0009.jpg_claim_19,documerica_0009.jpg,2,0,0,2,,
documerica_0033.jpg_claim_17,documerica_0033.jpg,4,0,0,4,,
documerica_0064.jpg_claim_12,documerica_0064.jpg,2,0,0,2,,
documerica_0023.jpg_claim_4,documerica_0023.jpg,4,1,0,3,1.0,100.0
documerica_0062.jpg_claim_0,documerica_0062.jpg,16,2,0,14,1.0,100.0
documerica_0011.jpg_claim_12,documerica_0011.jpg,2,0,0,2,,
documerica_0037.jpg_claim_22,documerica_0037.jpg,1,0,0,1,,
documerica_0059.jpg_claim_16,documerica_0059.jpg,7,2,0,5,1.0,100.0
documerica_0088.jpg_claim_9,documerica_0088.jpg,2,0,0,2,,
documerica_0074.jpg_claim_20,documerica_0074.jpg,2,2,0,0,1.0,100.0
documerica_0019.jpg_claim_6,documerica_0019.jpg,4,0,2,2,0.0,0.0
documerica_0087.jpg_claim_24,documerica_0087.jpg,1,0,1,0,0.0,0.0
documerica_0067.jpg_claim_1,documerica_0067.jpg,2,1,0,1,1.0,100.0
documerica_0063.jpg_claim_14,documerica_0063.jpg,7,0,0,7,,
documerica_0092.jpg_claim_11,documerica_0092.jpg,7,2,1,4,0.6666666666666666,66.66666666666666
documerica_0057.jpg_claim_12,documerica_0057.jpg,5,1,0,4,1.0,100.0
documerica_0092.jpg_claim_15,documerica_0092.jpg,3,0,1,2,0.0,0.0
documerica_0078.jpg_claim_1,documerica_0078.jpg,2,0,0,2,,
documerica_0076.jpg_claim_7,documerica_0076.jpg,7,0,0,7,,
documerica_0045.jpg_claim_0,documerica_0045.jpg,15,8,0,7,1.0,100.0
documerica_0023.jpg_claim_15,documerica_0023.jpg,3,0,0,3,,
documerica_0055.jpg_claim_4,documerica_0055.jpg,12,2,0,10,1.0,100.0
documerica_0082.jpg_claim_16,documerica_0082.jpg,1,0,0,1,,
documerica_0017.jpg_claim_5,documerica_0017.jpg,0,0,0,0,,
documerica_0038.jpg_claim_14,documerica_0038.jpg,14,2,0,12,1.0,100.0
documerica_0077.jpg_claim_18,documerica_0077.jpg,2,1,0,1,1.0,100.0
documerica_0096.jpg_claim_0,documerica_0096.jpg,2,2,0,0,1.0,100.0
documerica_0042.jpg_claim_5,documerica_0042.jpg,1,0,0,1,,
documerica_0040.jpg_claim_2,documerica_0040.jpg,1,1,0,0,1.0,100.0
documerica_0025.jpg_claim_14,documerica_0025.jpg,1,1,0,0,1.0,100.0
documerica_0009.jpg_claim_0,documerica_0009.jpg,12,2,0,10,1.0,100.0
documerica_0048.jpg_claim_8,documerica_0048.jpg,3,1,0,2,1.0,100.0
documerica_0013.jpg_claim_13,documerica_0013.jpg,0,0,0,0,,
documerica_0035.jpg_claim_7,documerica_0035.jpg,1,1,0,0,1.0,100.0
documerica_0095.jpg_claim_5,documerica_0095.jpg,2,0,0,2,,
documerica_0029.jpg_claim_5,documerica_0029.jpg,0,0,0,0,,
documerica_0069.jpg_claim_12,documerica_0069.jpg,5,0,1,4,0.0,0.0
documerica_0087.jpg_claim_10,documerica_0087.jpg,1,0,0,1,,
documerica_0084.jpg_claim_22,documerica_0084.jpg,0,0,0,0,,
documerica_0062.jpg_claim_8,documerica_0062.jpg,1,0,0,1,,
documerica_0064.jpg_claim_3,documerica_0064.jpg,2,2,0,0,1.0,100.0
documerica_0030.jpg_claim_21,documerica_0030.jpg,0,0,0,0,,
documerica_0028.jpg_claim_12,documerica_0028.jpg,4,2,0,2,1.0,100.0
documerica_0068.jpg_claim_15,documerica_0068.jpg,1,0,0,1,,
documerica_0091.jpg_claim_19,documerica_0091.jpg,0,0,0,0,,
documerica_0060.jpg_claim_17,documerica_0060.jpg,2,0,0,2,,
documerica_0021.jpg_claim_23,documerica_0021.jpg,2,1,0,1,1.0,100.0
documerica_0014.jpg_claim_11,documerica_0014.jpg,1,1,0,0,1.0,100.0
documerica_0089.jpg_claim_20,documerica_0089.jpg,0,0,0,0,,
documerica_0094.jpg_claim_15,documerica_0094.jpg,5,2,0,3,1.0,100.0
documerica_0019.jpg_claim_7,documerica_0019.jpg,3,0,1,2,0.0,0.0
documerica_0061.jpg_claim_16,documerica_0061.jpg,0,0,0,0,,
documerica_0054.jpg_claim_8,documerica_0054.jpg,1,0,0,1,,
documerica_0017.jpg_claim_8,documerica_0017.jpg,1,0,0,1,,
documerica_0052.jpg_claim_0,documerica_0052.jpg,27,4,0,23,1.0,100.0
documerica_0083.jpg_claim_4,documerica_0083.jpg,0,0,0,0,,
documerica_0080.jpg_claim_7,documerica_0080.jpg,1,0,0,1,,
documerica_0084.jpg_claim_16,documerica_0084.jpg,0,0,0,0,,
documerica_0085.jpg_claim_18,documerica_0085.jpg,0,0,0,0,,
documerica_0029.jpg_claim_24,documerica_0029.jpg,0,0,0,0,,
documerica_0024.jpg_claim_4,documerica_0024.jpg,5,1,0,4,1.0,100.0
documerica_0005.jpg_claim_6,documerica_0005.jpg,3,2,1,0,0.6666666666666666,66.66666666666666
documerica_0024.jpg_claim_15,documerica_0024.jpg,0,0,0,0,,
documerica_0031.jpg_claim_4,documerica_0031.jpg,1,1,0,0,1.0,100.0
documerica_0031.jpg_claim_3,documerica_0031.jpg,8,4,0,4,1.0,100.0
documerica_0080.jpg_claim_0,documerica_0080.jpg,23,6,0,17,1.0,100.0
documerica_0089.jpg_claim_16,documerica_0089.jpg,1,0,0,1,,
documerica_0056.jpg_claim_2,documerica_0056.jpg,2,0,0,2,,
documerica_0030.jpg_claim_3,documerica_0030.jpg,5,2,2,1,0.5,50.0
documerica_0057.jpg_claim_1,documerica_0057.jpg,8,0,1,7,0.0,0.0
documerica_0009.jpg_claim_17,documerica_0009.jpg,8,3,0,5,1.0,100.0
documerica_0016.jpg_claim_13,documerica_0016.jpg,2,0,0,2,,
documerica_0041.jpg_claim_18,documerica_0041.jpg,2,0,0,2,,
documerica_0019.jpg_claim_11,documerica_0019.jpg,4,1,0,3,1.0,100.0
documerica_0088.jpg_claim_24,documerica_0088.jpg,1,1,0,0,1.0,100.0
documerica_0019.jpg_claim_4,documerica_0019.jpg,2,0,0,2,,
documerica_0073.jpg_claim_2,documerica_0073.jpg,6,3,0,3,1.0,100.0
documerica_0026.jpg_claim_5,documerica_0026.jpg,2,0,0,2,,
documerica_0056.jpg_claim_3,documerica_0056.jpg,2,0,0,2,,
documerica_0045.jpg_claim_8,documerica_0045.jpg,1,0,1,0,0.0,0.0
documerica_0057.jpg_claim_18,documerica_0057.jpg,2,1,0,1,1.0,100.0
documerica_0022.jpg_claim_25,documerica_0022.jpg,1,1,0,0,1.0,100.0
documerica_0017.jpg_claim_4,documerica_0017.jpg,0,0,0,0,,
documerica_0029.jpg_claim_15,documerica_0029.jpg,4,1,0,3,1.0,100.0
documerica_0049.jpg_claim_10,documerica_0049.jpg,0,0,0,0,,
documerica_0046.jpg_claim_1,documerica_0046.jpg,0,0,0,0,,
documerica_0072.jpg_claim_10,documerica_0072.jpg,1,0,0,1,,
documerica_0086.jpg_claim_6,documerica_0086.jpg,0,0,0,0,,
documerica_0086.jpg_claim_12,documerica_0086.jpg,1,0,0,1,,
documerica_0062.jpg_claim_24,documerica_0062.jpg,1,0,0,1,,
documerica_0036.jpg_claim_16,documerica_0036.jpg,3,0,0,3,,
documerica_0044.jpg_claim_17,documerica_0044.jpg,5,0,0,5,,
documerica_0045.jpg_claim_2,documerica_0045.jpg,3,0,2,1,0.0,0.0
documerica_0038.jpg_claim_11,documerica_0038.jpg,0,0,0,0,,
documerica_0027.jpg_claim_16,documerica_0027.jpg,11,6,0,5,1.0,100.0
documerica_0025.jpg_claim_0,documerica_0025.jpg,24,7,4,13,0.6363636363636364,63.63636363636363
documerica_0070.jpg_claim_17,documerica_0070.jpg,0,0,0,0,,
documerica_0008.jpg_claim_18,documerica_0008.jpg,4,0,0,4,,
documerica_0050.jpg_claim_3,documerica_0050.jpg,3,2,0,1,1.0,100.0
documerica_0074.jpg_claim_11,documerica_0074.jpg,1,0,0,1,,
documerica_0090.jpg_claim_1,documerica_0090.jpg,3,0,0,3,,
documerica_0062.jpg_claim_21,documerica_0062.jpg,5,2,0,3,1.0,100.0
documerica_0023.jpg_claim_19,documerica_0023.jpg,3,0,0,3,,
documerica_0083.jpg_claim_11,documerica_0083.jpg,1,0,0,1,,
documerica_0091.jpg_claim_17,documerica_0091.jpg,2,0,0,2,,
documerica_0052.jpg_claim_4,documerica_0052.jpg,1,0,0,1,,
documerica_0035.jpg_claim_11,documerica_0035.jpg,0,0,0,0,,
documerica_0041.jpg_claim_9,documerica_0041.jpg,9,2,0,7,1.0,100.0
documerica_0018.jpg_claim_6,documerica_0018.jpg,0,0,0,0,,
documerica_0022.jpg_claim_8,documerica_0022.jpg,3,2,0,1,1.0,100.0
documerica_0049.jpg_claim_19,documerica_0049.jpg,4,0,1,3,0.0,0.0
documerica_0088.jpg_claim_10,documerica_0088.jpg,2,1,0,1,1.0,100.0
documerica_0064.jpg_claim_14,documerica_0064.jpg,1,1,0,0,1.0,100.0
documerica_0006.jpg_claim_12,documerica_0006.jpg,2,2,0,0,1.0,100.0
documerica_0048.jpg_claim_13,documerica_0048.jpg,3,1,1,1,0.5,50.0
documerica_0018.jpg_claim_15,documerica_0018.jpg,2,2,0,0,1.0,100.0
documerica_0006.jpg_claim_3,documerica_0006.jpg,9,6,0,3,1.0,100.0
documerica_0009.jpg_claim_12,documerica_0009.jpg,3,2,0,1,1.0,100.0
documerica_0027.jpg_claim_21,documerica_0027.jpg,0,0,0,0,,
documerica_0016.jpg_claim_9,documerica_0016.jpg,7,0,0,7,,
documerica_0041.jpg_claim_15,documerica_0041.jpg,1,0,0,1,,
documerica_0087.jpg_claim_12,documerica_0087.jpg,3,0,0,3,,
documerica_0081.jpg_claim_5,documerica_0081.jpg,0,0,0,0,,
documerica_0039.jpg_claim_23,documerica_0039.jpg,1,0,0,1,,
documerica_0030.jpg_claim_20,documerica_0030.jpg,4,0,2,2,0.0,0.0
documerica_0019.jpg_claim_0,documerica_0019.jpg,16,5,0,11,1.0,100.0
documerica_0011.jpg_claim_0,documerica_0011.jpg,28,8,0,20,1.0,100.0
documerica_0088.jpg_claim_0,documerica_0088.jpg,12,6,0,6,1.0,100.0
documerica_0082.jpg_claim_24,documerica_0082.jpg,0,0,0,0,,
documerica_0039.jpg_claim_10,documerica_0039.jpg,3,1,0,2,1.0,100.0
documerica_0042.jpg_claim_10,documerica_0042.jpg,0,0,0,0,,
documerica_0039.jpg_claim_0,documerica_0039.jpg,9,0,3,6,0.0,0.0
documerica_0067.jpg_claim_2,documerica_0067.jpg,24,6,0,18,1.0,100.0
documerica_0069.jpg_claim_21,documerica_0069.jpg,2,2,0,0,1.0,100.0
documerica_0074.jpg_claim_6,documerica_0074.jpg,1,0,0,1,,
documerica_0051.jpg_claim_5,documerica_0051.jpg,2,0,0,2,,
documerica_0077.jpg_claim_2,documerica_0077.jpg,4,2,0,2,1.0,100.0
documerica_0012.jpg_claim_9,documerica_0012.jpg,1,0,0,1,,
documerica_0048.jpg_claim_17,documerica_0048.jpg,2,1,0,1,1.0,100.0
documerica_0011.jpg_claim_7,documerica_0011.jpg,1,1,0,0,1.0,100.0
documerica_0044.jpg_claim_0,documerica_0044.jpg,3,2,0,1,1.0,100.0
documerica_0032.jpg_claim_13,documerica_0032.jpg,4,1,0,3,1.0,100.0
documerica_0094.jpg_claim_13,documerica_0094.jpg,5,2,0,3,1.0,100.0
documerica_0028.jpg_claim_17,documerica_0028.jpg,0,0,0,0,,
documerica_0052.jpg_claim_21,documerica_0052.jpg,1,0,0,1,,
documerica_0012.jpg_claim_19,documerica_0012.jpg,3,1,0,2,1.0,100.0
documerica_0027.jpg_claim_6,documerica_0027.jpg,0,0,0,0,,
documerica_0076.jpg_claim_13,documerica_0076.jpg,4,0,1,3,0.0,0.0
documerica_0058.jpg_claim_17,documerica_0058.jpg,2,0,0,2,,
documerica_0091.jpg_claim_21,documerica_0091.jpg,3,1,0,2,1.0,100.0
documerica_0038.jpg_claim_7,documerica_0038.jpg,1,0,0,1,,
documerica_0062.jpg_claim_3,documerica_0062.jpg,12,10,0,2,1.0,100.0
documerica_0028.jpg_claim_19,documerica_0028.jpg,1,0,0,1,,
documerica_0090.jpg_claim_17,documerica_0090.jpg,8,1,0,7,1.0,100.0
documerica_0017.jpg_claim_1,documerica_0017.jpg,7,0,1,6,0.0,0.0
documerica_0048.jpg_claim_9,documerica_0048.jpg,1,0,0,1,,
documerica_0043.jpg_claim_6,documerica_0043.jpg,3,2,1,0,0.6666666666666666,66.66666666666666
documerica_0049.jpg_claim_2,documerica_0049.jpg,0,0,0,0,,
documerica_0031.jpg_claim_9,documerica_0031.jpg,1,0,0,1,,
documerica_0020.jpg_claim_7,documerica_0020.jpg,4,1,0,3,1.0,100.0
documerica_0007.jpg_claim_10,documerica_0007.jpg,1,0,0,1,,
documerica_0016.jpg_claim_5,documerica_0016.jpg,1,0,0,1,,
documerica_0042.jpg_claim_12,documerica_0042.jpg,1,0,0,1,,
documerica_0013.jpg_claim_19,documerica_0013.jpg,2,2,0,0,1.0,100.0
documerica_0026.jpg_claim_7,documerica_0026.jpg,2,2,0,0,1.0,100.0
documerica_0064.jpg_claim_19,documerica_0064.jpg,2,0,0,2,,
documerica_0078.jpg_claim_8,documerica_0078.jpg,2,0,0,2,,
documerica_0092.jpg_claim_20,documerica_0092.jpg,5,0,0,5,,
documerica_0005.jpg_claim_21,documerica_0005.jpg,0,0,0,0,,
documerica_0009.jpg_claim_11,documerica_0009.jpg,4,2,0,2,1.0,100.0
documerica_0049.jpg_claim_4,documerica_0049.jpg,1,1,0,0,1.0,100.0
documerica_0087.jpg_claim_13,documerica_0087.jpg,3,1,0,2,1.0,100.0
documerica_0056.jpg_claim_24,documerica_0056.jpg,1,0,0,1,,
documerica_0082.jpg_claim_10,documerica_0082.jpg,1,0,0,1,,
documerica_0035.jpg_claim_8,documerica_0035.jpg,5,1,0,4,1.0,100.0
documerica_0084.jpg_claim_4,documerica_0084.jpg,4,1,0,3,1.0,100.0
documerica_0029.jpg_claim_12,documerica_0029.jpg,0,0,0,0,,
documerica_0050.jpg_claim_20,documerica_0050.jpg,6,4,0,2,1.0,100.0
documerica_0089.jpg_claim_15,documerica_0089.jpg,2,2,0,0,1.0,100.0
documerica_0015.jpg_claim_11,documerica_0015.jpg,2,0,0,2,,
documerica_0085.jpg_claim_20,documerica_0085.jpg,3,3,0,0,1.0,100.0
documerica_0028.jpg_claim_21,documerica_0028.jpg,0,0,0,0,,
documerica_0062.jpg_claim_2,documerica_0062.jpg,1,0,0,1,,
documerica_0047.jpg_claim_11,documerica_0047.jpg,0,0,0,0,,
documerica_0005.jpg_claim_10,documerica_0005.jpg,3,2,0,1,1.0,100.0
documerica_0042.jpg_claim_24,documerica_0042.jpg,1,0,0,1,,
documerica_0038.jpg_claim_6,documerica_0038.jpg,5,0,1,4,0.0,0.0
documerica_0048.jpg_claim_5,documerica_0048.jpg,7,1,1,5,0.5,50.0
documerica_0015.jpg_claim_21,documerica_0015.jpg,1,0,0,1,,
documerica_0072.jpg_claim_18,documerica_0072.jpg,0,0,0,0,,
documerica_0015.jpg_claim_9,documerica_0015.jpg,2,1,0,1,1.0,100.0
documerica_0090.jpg_claim_20,documerica_0090.jpg,1,0,1,0,0.0,0.0
documerica_0022.jpg_claim_5,documerica_0022.jpg,5,3,0,2,1.0,100.0
documerica_0042.jpg_claim_15,documerica_0042.jpg,2,1,0,1,1.0,100.0
documerica_0079.jpg_claim_6,documerica_0079.jpg,1,1,0,0,1.0,100.0
documerica_0007.jpg_claim_15,documerica_0007.jpg,0,0,0,0,,
documerica_0015.jpg_claim_14,documerica_0015.jpg,0,0,0,0,,
documerica_0026.jpg_claim_18,documerica_0026.jpg,1,1,0,0,1.0,100.0
documerica_0059.jpg_claim_14,documerica_0059.jpg,0,0,0,0,,
documerica_0077.jpg_claim_23,documerica_0077.jpg,3,3,0,0,1.0,100.0
documerica_0023.jpg_claim_9,documerica_0023.jpg,1,0,0,1,,
documerica_0087.jpg_claim_18,documerica_0087.jpg,1,0,0,1,,
documerica_0021.jpg_claim_18,documerica_0021.jpg,1,0,0,1,,
documerica_0021.jpg_claim_1,documerica_0021.jpg,12,2,1,9,0.6666666666666666,66.66666666666666
documerica_0058.jpg_claim_15,documerica_0058.jpg,1,0,0,1,,
documerica_0069.jpg_claim_13,documerica_0069.jpg,0,0,0,0,,
documerica_0024.jpg_claim_23,documerica_0024.jpg,5,1,0,4,1.0,100.0
documerica_0044.jpg_claim_12,documerica_0044.jpg,1,1,0,0,1.0,100.0
documerica_0031.jpg_claim_11,documerica_0031.jpg,4,0,0,4,,
documerica_0013.jpg_claim_20,documerica_0013.jpg,0,0,0,0,,
documerica_0060.jpg_claim_11,documerica_0060.jpg,0,0,0,0,,
documerica_0068.jpg_claim_1,documerica_0068.jpg,5,0,0,5,,
documerica_0075.jpg_claim_1,documerica_0075.jpg,8,1,0,7,1.0,100.0
documerica_0095.jpg_claim_16,documerica_0095.jpg,2,0,1,1,0.0,0.0
documerica_0093.jpg_claim_9,documerica_0093.jpg,6,0,0,6,,
documerica_0066.jpg_claim_1,documerica_0066.jpg,29,7,0,22,1.0,100.0
documerica_0058.jpg_claim_18,documerica_0058.jpg,0,0,0,0,,
documerica_0072.jpg_claim_21,documerica_0072.jpg,0,0,0,0,,
documerica_0036.jpg_claim_6,documerica_0036.jpg,9,1,1,7,0.5,50.0
documerica_0081.jpg_claim_13,documerica_0081.jpg,0,0,0,0,,
documerica_0091.jpg_claim_0,documerica_0091.jpg,36,4,0,32,1.0,100.0
documerica_0070.jpg_claim_12,documerica_0070.jpg,2,0,0,2,,
documerica_0031.jpg_claim_23,documerica_0031.jpg,2,1,0,1,1.0,100.0
documerica_0044.jpg_claim_2,documerica_0044.jpg,14,4,0,10,1.0,100.0
documerica_0028.jpg_claim_7,documerica_0028.jpg,9,4,0,5,1.0,100.0
documerica_0055.jpg_claim_0,documerica_0055.jpg,25,14,0,11,1.0,100.0
documerica_0085.jpg_claim_13,documerica_0085.jpg,2,0,0,2,,
documerica_0072.jpg_claim_3,documerica_0072.jpg,27,11,4,12,0.7333333333333333,73.33333333333333
documerica_0065.jpg_claim_5,documerica_0065.jpg,0,0,0,0,,
documerica_0036.jpg_claim_20,documerica_0036.jpg,4,0,0,4,,
documerica_0011.jpg_claim_4,documerica_0011.jpg,7,1,0,6,1.0,100.0
documerica_0072.jpg_claim_2,documerica_0072.jpg,5,0,0,5,,
documerica_0090.jpg_claim_6,documerica_0090.jpg,0,0,0,0,,
documerica_0033.jpg_claim_9,documerica_0033.jpg,15,5,0,10,1.0,100.0
documerica_0023.jpg_claim_3,documerica_0023.jpg,4,0,0,4,,
documerica_0087.jpg_claim_9,documerica_0087.jpg,1,0,1,0,0.0,0.0
documerica_0008.jpg_claim_15,documerica_0008.jpg,0,0,0,0,,
documerica_0071.jpg_claim_19,documerica_0071.jpg,3,0,1,2,0.0,0.0
documerica_0066.jpg_claim_8,documerica_0066.jpg,6,0,0,6,,
documerica_0051.jpg_claim_12,documerica_0051.jpg,3,1,0,2,1.0,100.0
documerica_0060.jpg_claim_1,documerica_0060.jpg,8,3,0,5,1.0,100.0
documerica_0079.jpg_claim_14,documerica_0079.jpg,1,1,0,0,1.0,100.0
documerica_0021.jpg_claim_21,documerica_0021.jpg,3,0,0,3,,
documerica_0083.jpg_claim_0,documerica_0083.jpg,25,4,5,16,0.4444444444444444,44.44444444444444
documerica_0060.jpg_claim_4,documerica_0060.jpg,0,0,0,0,,
documerica_0037.jpg_claim_9,documerica_0037.jpg,2,0,0,2,,
documerica_0070.jpg_claim_18,documerica_0070.jpg,3,1,0,2,1.0,100.0
documerica_0068.jpg_claim_7,documerica_0068.jpg,2,0,0,2,,
documerica_0080.jpg_claim_5,documerica_0080.jpg,6,0,0,6,,
documerica_0045.jpg_claim_7,documerica_0045.jpg,2,0,2,0,0.0,0.0
documerica_0037.jpg_claim_12,documerica_0037.jpg,2,2,0,0,1.0,100.0
documerica_0075.jpg_claim_10,documerica_0075.jpg,5,0,0,5,,
documerica_0062.jpg_claim_12,documerica_0062.jpg,1,0,0,1,,
documerica_0084.jpg_claim_1,documerica_0084.jpg,17,0,0,17,,
documerica_0085.jpg_claim_14,documerica_0085.jpg,0,0,0,0,,
documerica_0029.jpg_claim_23,documerica_0029.jpg,0,0,0,0,,
documerica_0086.jpg_claim_8,documerica_0086.jpg,8,1,0,7,1.0,100.0
documerica_0095.jpg_claim_8,documerica_0095.jpg,3,0,1,2,0.0,0.0
documerica_0047.jpg_claim_17,documerica_0047.jpg,0,0,0,0,,
documerica_0027.jpg_claim_8,documerica_0027.jpg,1,0,0,1,,
documerica_0018.jpg_claim_4,documerica_0018.jpg,2,2,0,0,1.0,100.0
documerica_0035.jpg_claim_5,documerica_0035.jpg,2,2,0,0,1.0,100.0
documerica_0035.jpg_claim_14,documerica_0035.jpg,9,7,0,2,1.0,100.0
documerica_0028.jpg_claim_10,documerica_0028.jpg,6,4,0,2,1.0,100.0
documerica_0030.jpg_claim_8,documerica_0030.jpg,3,0,0,3,,
documerica_0030.jpg_claim_2,documerica_0030.jpg,5,0,0,5,,
documerica_0043.jpg_claim_18,documerica_0043.jpg,4,3,0,1,1.0,100.0
documerica_0065.jpg_claim_22,documerica_0065.jpg,0,0,0,0,,
documerica_0037.jpg_claim_7,documerica_0037.jpg,3,0,0,3,,
documerica_0060.jpg_claim_23,documerica_0060.jpg,0,0,0,0,,
documerica_0013.jpg_claim_1,documerica_0013.jpg,5,0,0,5,,
documerica_0049.jpg_claim_22,documerica_0049.jpg,0,0,0,0,,
documerica_0019.jpg_claim_20,documerica_0019.jpg,4,0,2,2,0.0,0.0
documerica_0076.jpg_claim_22,documerica_0076.jpg,1,0,0,1,,
documerica_0025.jpg_claim_18,documerica_0025.jpg,2,0,0,2,,
documerica_0030.jpg_claim_7,documerica_0030.jpg,1,1,0,0,1.0,100.0
documerica_0045.jpg_claim_21,documerica_0045.jpg,0,0,0,0,,
documerica_0019.jpg_claim_19,documerica_0019.jpg,2,0,0,2,,
documerica_0051.jpg_claim_0,documerica_0051.jpg,31,4,2,25,0.6666666666666666,66.66666666666666
documerica_0035.jpg_claim_12,documerica_0035.jpg,2,0,0,2,,
documerica_0023.jpg_claim_0,documerica_0023.jpg,22,6,0,16,1.0,100.0
documerica_0005.jpg_claim_20,documerica_0005.jpg,0,0,0,0,,
documerica_0034.jpg_claim_4,documerica_0034.jpg,1,0,0,1,,
documerica_0071.jpg_claim_9,documerica_0071.jpg,0,0,0,0,,
documerica_0046.jpg_claim_18,documerica_0046.jpg,1,0,0,1,,
documerica_0074.jpg_claim_1,documerica_0074.jpg,18,13,0,5,1.0,100.0
documerica_0040.jpg_claim_9,documerica_0040.jpg,4,2,0,2,1.0,100.0
documerica_0062.jpg_claim_19,documerica_0062.jpg,2,1,0,1,1.0,100.0
documerica_0078.jpg_claim_3,documerica_0078.jpg,16,9,0,7,1.0,100.0
documerica_0058.jpg_claim_2,documerica_0058.jpg,13,2,0,11,1.0,100.0
documerica_0080.jpg_claim_4,documerica_0080.jpg,3,2,0,1,1.0,100.0
documerica_0027.jpg_claim_17,documerica_0027.jpg,5,1,0,4,1.0,100.0
documerica_0040.jpg_claim_0,documerica_0040.jpg,10,3,0,7,1.0,100.0
documerica_0044.jpg_claim_8,documerica_0044.jpg,4,0,0,4,,
documerica_0019.jpg_claim_14,documerica_0019.jpg,1,0,0,1,,
documerica_0022.jpg_claim_19,documerica_0022.jpg,7,3,0,4,1.0,100.0
documerica_0071.jpg_claim_13,documerica_0071.jpg,2,0,0,2,,
documerica_0036.jpg_claim_22,documerica_0036.jpg,1,1,0,0,1.0,100.0
documerica_0052.jpg_claim_16,documerica_0052.jpg,3,1,0,2,1.0,100.0
documerica_0057.jpg_claim_13,documerica_0057.jpg,1,1,0,0,1.0,100.0
documerica_0085.jpg_claim_5,documerica_0085.jpg,1,1,0,0,1.0,100.0
documerica_0045.jpg_claim_5,documerica_0045.jpg,0,0,0,0,,
documerica_0039.jpg_claim_17,documerica_0039.jpg,1,0,0,1,,
documerica_0032.jpg_claim_8,documerica_0032.jpg,7,4,0,3,1.0,100.0
documerica_0029.jpg_claim_8,documerica_0029.jpg,1,1,0,0,1.0,100.0
documerica_0051.jpg_claim_19,documerica_0051.jpg,4,0,0,4,,
documerica_0082.jpg_claim_4,documerica_0082.jpg,3,0,0,3,,
documerica_0052.jpg_claim_2,documerica_0052.jpg,0,0,0,0,,
